userID_Index,user_id,gmap_id,name,rating,text,region,time,avg_rating,meta_name,num_of_reviews,price,first_main_category,review_count,gmapID_Index,hash_tag,city,date
2355.0,102837592139129677983,0x808f07341f7452b7:0x5bae6c524fc58772,Richard Navarro,5,Great coffee and a nice little shop for small boutique gifts. Great place to pick something up to remember how awesome the area is in pescadero.,California,2018-12-31 20:40:54,4.6,Downtown Local,208,1,Food & Beverage,351,42315.0,['Coffee shop'],other,2018-12-31
2355.0,102837592139129677983,0x808fb614c2989765:0x55768be5a49fdfd1,Richard Navarro,3,"They got the job done, but did not go through the whole checklist that is promised on their website.",California,2018-11-20 06:30:39,4.7,Oil Changers,358,1,Service,351,10028.0,['Oil change service'],Sunnyvale,2018-11-20
2355.0,102837592139129677983,0x808fb64e3e5e9db9:0x155bab40f02c343a,Richard Navarro,5,"Enjoyed my meal here. The staff is very kind and attentive. We tried their set meal for two people and goodness it could've fed an extra person comfortably. We got there when they opened and there was not much people so go early when they open and you'll be good to go. They appeared to have a good sake and drink selection I did not partake but will try it next time around!

I'd go here again!",California,2018-11-20 01:46:26,4.1,Seto Restaurant,478,2,Food & Beverage,351,40810.0,['Japanese restaurant' 'Delivery Restaurant' 'Restaurant'],Sunnyvale,2018-11-20
2355.0,102837592139129677983,0x808f7791b37e5787:0x15a36c3e7f7c369a,Richard Navarro,5,"Good food in relation to airport food I got the grilled snapper sandwich with the salad and the Dungeness crab salad. Both were fantastic and a good portion to eat before a flight. Service is quick you can expect to have your food out in about 15min. You should have at least plan about 45min to eat. If you have less time I'd recommend taking it to go. Service is quick especially considering how popular the place became with the priority pass cards being accepted. Overall happy with my meal and experience here.

Last thing there are pros and cons sitting closer to the grill. Pro is you can likely get more attention from the server, but con is you'll likely smell like the grill before your flight hahaha",California,2018-10-07 15:58:15,3.4,Yankee Pier,1078,2,Food & Beverage,351,19921.0,['Seafood restaurant' 'Bar' 'Family restaurant'],San Francisco,2018-10-07
2355.0,102837592139129677983,0x808fb65c25582f05:0x7c619cd5a193b796,Richard Navarro,5,"Great burgers nice and fatty full of flavor! The brioche bread is also on point! I enjoyed all of their fry options and the California Love burger! The crab fries were probably my favorite fries and the crab burger was a limited time option but definitely a great choice if they ever offer it again!

I'd definitely come back here!",California,2018-08-14 02:24:57,4.4,Nom Burger,1178,2,Food & Beverage,351,12267.0,['Hamburger restaurant' 'Beer hall' 'Delivery service'],Sunnyvale,2018-08-14
2355.0,102837592139129677983,0x8085808e66e4b8ad:0xfd86b52bbc39266,Richard Navarro,5,"Enjoyed this hotel, the rooms were updated recently. We had the pleasure of staying in a two queen room which had plenty of space! The bathroom and shower was absolutely massive and had more space than we needed. You are next to Union Square so you are generously situated in a great shopping and restaurant area. I was happy being just a 5minute walk from halal guys!

I would stay here again!",California,2018-05-31 03:08:55,4.4,JW Marriott San Francisco Union Square,1398,1,Service,351,28834.0,['Hotel' 'Meeting planning service' 'Wedding venue'],San Francisco,2018-05-31
2355.0,102837592139129677983,0x80c32a5dc30ef80d:0x8d1a0fcc0f729d5a,Richard Navarro,5,Enjoyed the food here! Eating at the bar is better they could serve you quick here if you sit there. The ingredients are fresh and the rice and the seaweed is definitely better than most places. The fish was fresh and the value is there. You can eat comfortably here for like $20/person they have daily sepcials so definitely take a look at it before ordering from the menu. They also have tables for 6 so you can sit pretty big groups pretty easily. I would recommend this spot especially if you're looking for a meal that's not too heavy.,California,2018-05-19 04:59:44,4.8,Temaki,8,1,Food & Beverage,351,398994.0,['Yakisoba Restaurant' 'Japanese restaurant'],other,2018-05-19
2357.0,102918310194225637622,0x80dd2671d5ecefd9:0x9cd4174b7622a7e1,Rich Flynn,5,Real Philly Cheese Steak sandwich!  Phenomenal service. A small is almost too much to eat. #4 with vegies cooked well. Heaven.,California,2019-12-13 23:04:06,4.7,John's Philly Grille (We close early when we run out of fresh baked rolls),348,1,Food & Beverage,89,23559.0,['Sandwich shop' 'American restaurant' 'Takeout Restaurant'],Huntington Beach,2019-12-13
2357.0,102918310194225637622,0x80dd2739d16338e5:0x476f7042413594b8,Rich Flynn,4,Good burgers. Quick service. Haven't tried the drive through but will next time with on line order.,California,2019-10-10 23:57:46,4.5,The Habit Burger Grill (Drive-Thru),314,1,Food & Beverage,89,4214.0,['Hamburger restaurant'],Westminster,2019-10-10
2357.0,102918310194225637622,0x80dd26680df392d9:0x844b77bddf486b4f,Rich Flynn,4,"Great bank. Locked ATM room. A back entrance to center via Heil, Rhone and Shere. Avoids Edinger.",California,2019-09-15 21:04:45,4.2,Edinger Plaza Shopping Center,896,1,Retail,89,108946.0,['Shopping mall'],Huntington Beach,2019-09-15
2357.0,102918310194225637622,0x80dd2668095a6a83:0xd2f2d450a3404a06,Rich Flynn,5,"If you are a regular, get to know Dwight. As a bank VP, he is about the best there is. He is a problem solver way beyond Citi.",California,2019-07-14 04:23:19,5.0,CitiFinancial,2,1,Finance & Legal,89,450967.0,['Bank'],Huntington Beach,2019-07-14
2357.0,102918310194225637622,0x80dd275022835e17:0xb7c3041105a7cdbb,Rich Flynn,1,"Hate is too strong of a word. Idiot deaf sales people is a better word. I asked to see cloth covered recliners, power three times. All i was shown were leather and a mix of non power / power. I don't know what has happened to this place. Must be a new manager setting quotas.",California,2019-06-07 21:38:48,4.5,"Ashley HomeStore - We've Moved! 7212 Edinger Ave., Huntington Beach, CA",968,1,Retail,89,161992.0,"['Furniture store' 'Bedroom furniture store' ""Children's furniture store""]",Huntington Beach,2019-06-07
2357.0,102918310194225637622,0x80dd20aada25e5db:0x58257c4dccca2066,Rich Flynn,1,Wandered in by mistake. Yuck. Dining chairs piled on top of tables.,California,2019-06-07 21:40:04,3.9,HD Buttercup - Orange County,77,1,Retail,89,121869.0,['Furniture store' 'Home goods store' 'Interior designer'],Costa Mesa,2019-06-07
2357.0,102918310194225637622,0x80dd274ddd2636ad:0x33c0f0d9752c2bf1,Rich Flynn,5,I had been to 3 other stores. All I wanted to see was power recliners in cloth. All he showed me was power recliners in cloth. When I balked at a delivery fee he delivered and set it up at no charge. So refreshing to buy what i wanted and NOT what the salesman wanted to sell. (Other stores take note.),California,2019-06-04 17:22:13,4.6,Jerome's Furniture & Mattress Store,1124,1,Retail,89,3236.0,['Furniture store' 'Bedroom furniture store' 'Mattress store'],Fountain Valley,2019-06-04
2357.0,102918310194225637622,0x80dd26475496667b:0x5da8742cecc1efcf,Rich Flynn,4,Attended an AARP class. Elmore provided a conference room. Interesting that no sales people accosted class participants. More dignity than expected from a car dealer.,California,2019-05-07 05:23:08,4.4,Elmore Toyota,1876,1,Service,89,2496.0,['Toyota dealer' 'Car finance and loan company' 'Used car dealer'],Westminster,2019-05-07
2357.0,102918310194225637622,0x80dd2143d5db3bef:0x643c84363ecfd6df,Rich Flynn,5,"Good food, good service, poor parking.",California,2019-05-03 19:15:03,4.6,25 Degrees Huntington Beach,616,2,Food & Beverage,89,33041.0,['Bar & grill' 'American restaurant' 'Fast food restaurant'],Huntington Beach,2019-05-03
2357.0,102918310194225637622,0x80dd2898470858e3:0x443e52a6547c5335,Rich Flynn,4,In out in ten. Had what I needed.,California,2019-02-18 19:04:12,4.6,Costco Business Center,1584,1,Retail,89,67813.0,['Warehouse store' 'Department store'],Westminster,2019-02-18
2379.0,106732701868234454847,0x808599e2a9998207:0x3ceaecf82df51b9d,Steve Ramsey,4,Delicious small plates and good service. The three of us ordered 4 plates and that was plenty. Fun and funky atmosphere.,California,2018-05-26 05:02:23,4.5,Whipper Snapper Restaurant,176,2,Food & Beverage,130,92036.0,['Caribbean restaurant' 'Caterer' 'Organic restaurant'],San Rafael,2018-05-26
2379.0,106732701868234454847,0x808599fb6f78c991:0x47ec0183006c6e20,Steve Ramsey,5,"Absolutely delicious food with a very large and diverse menu. The ropa vieja and line shrmp dishes we ordered were both cooked to perfection. Good service and a colorful vibrant atmosphere. Small, cozy dining room: Reservations are recommended!",California,2018-04-28 01:45:17,4.6,LaVier Latin Fusion Restaurant,272,2,Food & Beverage,130,47766.0,"['Fusion restaurant' 'Caribbean restaurant'
 'Catering food and drink supplier']",San Rafael,2018-04-28
2379.0,106732701868234454847,0x8085bc832efed5af:0xc8f928e4099ec413,Steve Ramsey,4,This is my second favorite fast food burger in Novato (after In n Out!). Great service and pretty tasty food.,California,2018-04-14 01:34:50,4.4,The Habit Burger Grill,318,1,Food & Beverage,130,20316.0,['Hamburger restaurant' 'American restaurant' 'Fast food restaurant'],other,2018-04-14
2379.0,106732701868234454847,0x8085bd2c57095d79:0x4f93c882c7003f19,Steve Ramsey,3,"Nothing too exciting on the menu. I ordered the grilled salmon with roasted potatoes and asparagus. It all seemed a little uninspired and bland. The decor at Rickeys is nice, but kind of old school. Could use an upgrade. Prices are a bit high for the quality of food. The service was very good and all the employees were very friendly.",California,2018-04-07 01:48:01,4.1,Rickey's Restaurant,177,2,Food & Beverage,130,68867.0,['American restaurant' 'Cocktail bar'],other,2018-04-07
2379.0,106732701868234454847,0x80859a1e279932ab:0xaced0b8931a3fc1,Steve Ramsey,3,The food was okay but I wasn't blown away by it. I had the combination pho. I think I would have preferred a vegetarian dish; the beef had an odd flavor to me. The Vietnamese coffee was good and the spring rolls were very tasty!,California,2018-04-01 14:34:20,4.2,Vn Noodle Grill,108,1,Food & Beverage,130,92041.0,['Vietnamese restaurant'],San Rafael,2018-04-01
2379.0,106732701868234454847,0x8085808fb9e85b85:0xbfb29b164018aab7,Steve Ramsey,5,"Must-see SF destination. Even on busy days, you will find peace, serenity and so much beauty at the Tea Garden. Stroll around for an hour and notice of all the little details. Take the time to read all the interpretive signage. Lots of history here. The staff of gardeners do an amazing job meticulously maintaining everything.

Take a break and have a snack at the little restaurant. If there is a line, it moves quickly. They have very good miso soup and other light fare. And of course several choices of tea.",California,2018-04-01 14:44:01,4.5,Japanese Tea Garden,9350,1,Other,130,184.0,['Garden' 'Tourist attraction'],San Francisco,2018-04-01
2379.0,106732701868234454847,0x808587459ac2a6e5:0x4cfc5cb588e07c1f,Steve Ramsey,4,"It has been 20 years since I visited the COF and it's just like I remembered. If you only visit every 20 years, it's certainly worth the $9 admission. It's not the kind of place I would visit more often, but if you are REALLY into plants, this must be a botanical paradise and definitely worth the admission fee. My group spent about an hour here and had a pleasant experience.",California,2018-04-01 16:07:52,4.7,Conservatory of Flowers,1766,1,Other,130,2859.0,['Botanical garden' 'Historical landmark' 'Museum'],San Francisco,2018-04-01
2379.0,106732701868234454847,0x80858753d49e1c09:0x97a3a2b6c7bbd864,Steve Ramsey,5,"This place is a blast! The food is really good with amazing sauces. We ordered 4 tapas (small plates) for three of us and that seemed to be a good amount. The server brought our plates out staggered so we mostly ate one at a time. The shrimp dish and paella were my favorites.

I love the atmosphere at Cha Cha Cha! It's tiny with small tables and so much energy! It loud and colorful. A really fun time in the Haight.",California,2018-04-01 14:50:14,4.3,Cha Cha Cha,1318,2,Food & Beverage,130,20306.0,['Caribbean restaurant' 'Cuban restaurant' 'Restaurant'],San Francisco,2018-04-01
2379.0,106732701868234454847,0x8085bb63adfa4553:0x37672ac67a3afcee,Steve Ramsey,5,Blake's did an absolutely fantastic job repairing a large dent in the cab of my truck. It's like it was never damaged...looks perfect! They handled all the insurance easily and we're very helpful and friendly. The entire experience was a breeze.,California,2018-04-01 14:24:34,4.7,Blakes Auto Body Shop,18,1,Service,130,169447.0,['Auto painting'],other,2018-04-01
2379.0,106732701868234454847,0x8085bb6485c35a77:0x8a7c793f6da6105e,Steve Ramsey,5,I had a very pleasant experience renting a car here while my truck was being repaired at Blake's. It's within walking distance to all the automotive repair shops in Vallejo. They had my rental waiting and the paperwork took about five minutes. Everyone was very friendly and helpful.,California,2018-04-01 14:20:44,3.5,Hertz,38,1,Service,130,111870.0,['Car rental agency' 'Transportation service'],other,2018-04-01
2396.0,109007132493695293093,0x80c2b4e49e27283f:0xc8caa0a1a77ee4e7,David,4,"Good place, good value!",California,2019-05-05 19:56:10,4.1,El Pollo Loco,478,1,Food & Beverage,350,8329.0,['Mexican restaurant' 'Caterer' 'Chicken restaurant'],Torrance,2019-05-05
2396.0,109007132493695293093,0x80dd3139740c756b:0xae5f883ffe75be11,David,5,"Awesome spot. Great drinks, great vibe in a great setting. Highly recommend.",California,2019-04-23 08:02:53,4.4,The Stave Bar,248,2,Food & Beverage,350,67908.0,['Bar' 'Restaurant'],Long Beach,2019-04-23
2396.0,109007132493695293093,0x80c2b4db9360db9f:0xe75b2942a2218216,David,4,Good lunch spot,California,2019-04-23 08:04:21,3.9,TOGO'S Sandwiches,135,1,Food & Beverage,350,16894.0,['Sandwich shop' 'Caterer' 'Deli'],Torrance,2019-04-23
2396.0,109007132493695293093,0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,David,1,"Horrible experience. Car and was not equipped as ordered and when we went back, the counter worker had a horrible attitude and blamed us for the mistake. The manager was right there and did nothing. Hello Enterprise from now on.",California,2019-04-08 17:11:35,3.2,Avis Car Rental,5549,1,Service,350,201.0,['Car rental agency'],Los Angeles,2019-04-08
2396.0,109007132493695293093,0x80c2b0d30b2b8761:0x14ab9984593f5692,David,5,Great venue,California,2019-04-06 17:05:37,4.9,LAX Coworking,13,1,Other,350,235369.0,['Coworking space'],Los Angeles,2019-04-06
2396.0,109007132493695293093,0x80c2ba8d783f848f:0xa108c9f9f607dcfd,David,3,Pricey,California,2019-04-06 17:06:37,3.4,Lincoln Millennium Car Wash,125,1,Service,350,131863.0,['Car wash'],other,2019-04-06
2396.0,109007132493695293093,0x80c2b4177a9aa1a7:0x12e0c0f1dfe22d43,David,4,Better than Subway!,California,2019-04-05 06:46:23,4.3,Jersey Mike's Subs,373,1,Food & Beverage,350,4565.0,['Sandwich shop' 'Caterer' 'Deli'],Hawthorne,2019-04-05
2396.0,109007132493695293093,0x80c2ba8c2b9c5c45:0x260e631577e7445d,David,1,Still lying to get your business,California,2019-04-05 06:43:16,4.7,AT&T Store,777,2,Retail,350,25082.0,"['Cell phone store' 'Cell phone accessory store'
 'Telecommunications service provider']",other,2019-04-05
2396.0,109007132493695293093,0x80c2b0c1e902d4b7:0xd11b5b0a4b2da4,David,4,Nice range,California,2019-04-05 06:42:10,4.4,Westchester Recreation Center,435,1,Nature & Outdoor,350,94952.0,['Park'],Los Angeles,2019-04-05
2396.0,109007132493695293093,0x80c2b83a0c914b15:0x3732fc8599fd53e7,David,3,Another Dennys,California,2019-04-05 06:38:09,3.8,Denny's,3018,1,Food & Beverage,350,7493.0,['Diner' 'American restaurant' 'Breakfast restaurant'],Los Angeles,2019-04-05
2398.0,109089709947510920321,0x80c2c532b8367801:0xe8ec4bbab42adf96,Striker 50,4,"Prices have went up over time but still a solid deal regardless. The hours are fantastic here going to midnight on most days. Three-level gives plenty of options on where to drive from. I like the newer thicker turf pads they have added while there are still some of the older, thiner astro turf styles. A ton of parking, restrooms near the general course entrance about 150 yards away. Lastly, dinged it 1 star because the putting area is closed.",California,2020-11-21 02:12:09,4.4,Alhambra Golf Course,661,1,Other,135,27654.0,['Golf course' 'Golf driving range'],Alhambra,2020-11-21
2398.0,109089709947510920321,0x80dc9d8a28e7a24f:0x2a75b511f1da4327,Striker 50,5,"Take out options, patio options, or walk in. Can eat outside. I would take this over in n out any day of the week! The spice edamame fries are a huge recommend tbh. Shakes also slap 💦 close to Krispy Kreme, have a go at it",California,2020-11-08 00:12:54,4.5,The Habit Burger Grill,1003,1,Food & Beverage,135,3892.0,['Hamburger restaurant' 'Fast food restaurant'],Menifee,2020-11-08
2398.0,109089709947510920321,0x80db639ac1fc1dc9:0x917443fce56d64f6,Striker 50,5,"Multiple ways to pick up! Curbside, in store pickup or order inside. Hand sanitizer, plexiglass throughout, and distancing policies all in play. Super quick, clean, spacious location with outdoor seating. Attentive staff and curbside dedicated parking if picking up",California,2020-11-05 23:17:20,4.4,Blaze Pizza,271,1,Food & Beverage,135,76563.0,['Pizza restaurant' 'Family restaurant' 'Pizza Takeout'],Menifee,2020-11-05
2398.0,109089709947510920321,0x80dc9d884ff0b885:0x9dcfd5efd49eb754,Striker 50,5,Drive thru location!!!! 8ft 6in though so truck didn't fit. In store experience is nice. No where near as busy as LA locations. Can order in app as well and just pick up. Fresh selection and attentive staff per usual. Get your donutsssss,California,2020-11-05 23:21:13,4.3,Krispy Kreme,1068,1,Food & Beverage,135,27132.0,['Donut shop' 'Coffee shop' 'Dessert shop'],Menifee,2020-11-05
2398.0,109089709947510920321,0x80c2955ea3812f57:0x1e9916fea60c29f,Striker 50,5,"Great staff with ample parking right off victory. Outdoor seating with a fresh, clean remodeled interior. Open until 7:30pm on weekdays. I like the plants that are added to tie in to the jungle theme name. Support the small businesses in your area!!",California,2020-11-03 04:11:23,4.6,Açai Jungle Bowls Cafe,358,2,Food & Beverage,135,20432.0,['Cafe' 'Coffee shop' 'Health food restaurant'],Burbank,2020-11-03
2398.0,109089709947510920321,0x80c2ea0cb7cebab9:0xcbde19e7458d3094,Striker 50,5,"Clean and orderly. Gives me memories of my time in Denmark (even though it's swedish)
Support snap businesses!
Great location with outdoor seating and designated parking
Can pick up online orders in store, curbside, or alley. Great fresh bread selection and hand sanitizer in store",California,2020-10-14 17:14:40,4.7,Berolina Bakery & Pastry Shop,158,2,Food & Beverage,135,38453.0,['Bakery' 'Breakfast restaurant' 'Cake shop'],Glendale,2020-10-14
2398.0,109089709947510920321,0x80dd2be873acecc5:0xf2588c28c6f67fbf,Striker 50,5,"Such an organized location even with Covid. Huge order received in less than 15 minutes  during peak traffic. Super modern location. Love closer to Burbank location but was in the area. Will be back for more!!

Also the turkey candied bacon sandwich is a dreaaaam",California,2020-10-11 06:01:26,4.7,Porto's Bakery and Cafe,9998,1,Food & Beverage,135,283.0,['Bakery' 'Cuban restaurant'],other,2020-10-11
2398.0,109089709947510920321,0x80c2c41a8420c295:0x885ecbce4ee23dd3,Striker 50,5,"Wait is usually 1.5-2.5hrs
Open from 8am-10am or≈10:30am during Covid.
Arrive at 7:30am and bring a portable chair to be comfortable and get through with it quicker.
Most street parking around the area is metered 2HR parking for $1/HR

(Pictured: Muñeca, Black German Shepherd)🐶🐶",California,2020-10-09 00:32:35,4.6,North Figueroa Animal Hospital,848,1,Other,135,41330.0,['Animal hospital'],Highland,2020-10-09
2398.0,109089709947510920321,0x80c2c40531f3b4c3:0xf4ea63531169e6af,Striker 50,5,"Quick service.
Distancing measures clearly followed.
Attentive staff.
Outdoor seating with a bike rack where you could tie your dog 🐶
Quality coffee and baked goods 🍪",California,2020-10-08 19:40:15,4.6,Tierra Mia Coffee,468,1,Food & Beverage,135,48685.0,['Coffee shop'],Los Angeles,2020-10-08
2398.0,109089709947510920321,0x80c2c41a5d3021e7:0xc1ad0a715a4ab088,Striker 50,5,"🌟FANTASTIC SHOP!! Thanks Diego 👍👍
JUST remodeled.
Found this place today when my car battery  died 1 block away. I called Autozone and they offered absolutely no help at all and tried to sell me a $129 portable battery jumper when they are usually $40 on Amazon.
Found Highland Auto on Google maps and called.
Diego offered to help without hesistion, and even WALKED OVER to my car with a portable battery! Incredible service with honest prices.
I wish this business the best and SCREW AUTOZONE",California,2020-10-08 19:46:15,4.6,Highland Auto Repair,58,1,Service,135,240120.0,['Auto repair shop'],Los Angeles,2020-10-08
2410.0,111527860812427345458,0x80e91525165abc0b:0x52d4dcbf48d7931e,Charlie Lindberg,5,"Food was excellent. We loved everything, fast service to.",California,2020-01-12 21:57:48,4.2,Mandarin Palace,197,2,Food & Beverage,220,163925.0,['Chinese restaurant' 'Asian restaurant' 'Restaurant'],Santa Barbara,2020-01-12
2410.0,111527860812427345458,0x80e9148125336d03:0x220099955553f967,Charlie Lindberg,5,Beautiful church. Santa Barbara icon. Always a treat at Christmas.,California,2019-12-18 23:26:46,4.6,Old Mission Santa Barbara,2714,1,Other,220,1754.0,['Mission'],Santa Barbara,2019-12-18
2410.0,111527860812427345458,0x80e914dc42fa9163:0xd4a199319fca5539,Charlie Lindberg,5,Excellent high quality food. Great customer service.,California,2019-12-09 18:26:54,4.4,Gelson's,386,1,Food & Beverage,220,2835.0,['Grocery store' 'Bakery' 'Beer store'],Santa Barbara,2019-12-09
2410.0,111527860812427345458,0x80e91441322bbf67:0x69958f452169ab9b,Charlie Lindberg,5,"Great store,  friendly staff, very helpful.",California,2019-11-16 22:04:57,4.6,Montecito Pet Shop,64,1,Retail,220,163879.0,['Pet store' 'Pet adoption service' 'Pet supply store'],Santa Barbara,2019-11-16
2410.0,111527860812427345458,0x80e93f44fa705635:0x3c60431544167d69,Charlie Lindberg,5,Beautiful Pacific!,California,2019-11-09 02:54:10,4.6,Sea Lookout Park,94,1,Nature & Outdoor,220,123043.0,['Park' 'Tourist attraction'],other,2019-11-09
2410.0,111527860812427345458,0x54d489893cfab9d5:0x4345a97cb8fdb5f5,Charlie Lindberg,3,The tree is an old dead one. Kinda cheesy.,California,2019-08-29 02:59:30,4.0,Shrine Drive Thru Tree,1113,1,Other,220,8469.0,['Tourist attraction' 'Tourist information center' 'Visitor center'],other,2019-08-29
2410.0,111527860812427345458,0x54d057540adc2b03:0xa9c95d56460e95d6,Charlie Lindberg,5,Fun experience. Well maintained park. Beautiful Redwoods on display.,California,2019-08-17 23:46:53,4.6,Trees of Mystery,4600,1,Other,220,1411.0,['Tourist attraction' 'Gift shop' 'Museum'],other,2019-08-17
2410.0,111527860812427345458,0x80ed319824c53b7b:0xe4227912957876cb,Charlie Lindberg,5,Lovely area. Great place for dinner. Food was excellent!,California,2019-08-17 23:53:18,4.3,Moonstone Beach Bar & Grill,1538,2,Food & Beverage,220,150.0,['Bar & grill' 'American restaurant' 'Brunch restaurant'],other,2019-08-17
2410.0,111527860812427345458,0x8092ca9b580dc385:0x56b9da1aa6ed2816,Charlie Lindberg,5,Fun to see them in their natural environment.,California,2019-08-17 23:50:28,4.8,Elephant Seal Vista Point,7166,1,Other,220,171.0,['Vista point' 'Scenic spot' 'Tourist attraction'],other,2019-08-17
2410.0,111527860812427345458,0x80e852ce2cb67915:0xf5e49558723a3acc,Charlie Lindberg,5,"Great experience! Awesome painted caves to explore, fun to kayak on the ocean riding the swells, very fulfilling time.",California,2019-08-05 01:21:02,4.7,Channel Islands National Park,1431,1,Nature & Outdoor,220,6605.0,['National park' 'Tourist attraction'],Ventura,2019-08-05
2420.0,113266449174411556452,0x80859af289636cb9:0xf58f1a900c65ef23,Jose Alvarez,5,N/A,California,2020-06-30 13:34:40,4.4,Marin Acura,115,1,Other,913,84795.0,['Acura dealer'],Madera,2020-06-30
2420.0,113266449174411556452,0x80844778669565e7:0x2ccf263fdfdf533,Jose Alvarez,5,N/A,California,2020-06-30 13:33:45,3.3,Extended Stay America - Santa Rosa - North,288,1,Other,913,25402.0,['Extended stay hotel' 'Hotel'],Santa Rosa,2020-06-30
2420.0,113266449174411556452,0x8085061551b62419:0x80d106ca1f86106,Jose Alvarez,5,N/A,California,2020-06-30 13:35:10,4.2,A 1 food store,75,1,Retail,913,64368.0,['Grocery store'],Napa,2020-06-30
2420.0,113266449174411556452,0x80844a790cfb26f5:0xbb20a254ce1205e,Jose Alvarez,5,N/A,California,2020-05-31 04:06:42,4.6,Mercy Wellness Of Cotati,1264,1,Retail,913,3464.0,['Cannabis store' 'Delivery service'],other,2020-05-31
2420.0,113266449174411556452,0x8085b42d843afe4b:0x92f3e333c5628039,Jose Alvarez,5,N/A,California,2020-05-31 04:05:26,4.2,Butcher Crown Roadhouse,128,2,Food & Beverage,913,14000.0,['Barbecue restaurant' 'Grill' 'Beer garden'],Petaluma,2020-05-31
2420.0,113266449174411556452,0x8085b41d7a7df989:0x98b2e8aa39af9f78,Jose Alvarez,5,N/A,California,2020-02-19 02:04:54,4.7,Seed Bank,118,1,Other,913,15384.0,['Seed supplier'],Petaluma,2020-02-19
2420.0,113266449174411556452,0x808580d086a5fb5d:0x295e9f555b9a5efc,Jose Alvarez,5,N/A,California,2020-01-25 22:33:50,4.4,Tacko,648,2,Food & Beverage,913,2573.0,['Mexican restaurant'],San Francisco,2020-01-25
2420.0,113266449174411556452,0x808f79b3a7a17743:0x3865942e5195acb4,Jose Alvarez,5,N/A,California,2020-01-25 22:34:13,3.4,Hotel Focus SFO,838,1,Other,913,4756.0,['Hotel'],San Francisco,2020-01-25
2420.0,113266449174411556452,0x808f79b5804436eb:0x2066939ea4d49b5a,Jose Alvarez,5,N/A,California,2020-01-19 03:28:02,4.2,Best Western Plus Grosvenor Airport Hotel,2118,1,Other,913,557.0,['Hotel'],San Francisco,2020-01-19
2420.0,113266449174411556452,0x8085bb6f7e31f1a1:0x538b6a4037eb0d88,Jose Alvarez,5,N/A,California,2020-01-01 22:02:01,4.5,Redwood Crossroads,2,1,Service,913,298209.0,['Business center'],other,2020-01-01
2428.0,114839952191282620372,0x808f79daa6cd3887:0x6774cf318b1f17a4,Erick H.V,5,N/A,California,2019-08-23 16:29:08,4.4,Hanlon's Tire Service,138,1,Service,795,21163.0,['Tire shop' 'Auto repair shop' 'Used tire shop'],other,2019-08-23
2428.0,114839952191282620372,0x808f80c7f29d8ab3:0x25308d74ff8d776f,Erick H.V,5,N/A,California,2019-08-23 16:45:10,4.3,Regal Jack London,1354,1,Other,795,380.0,['Movie theater'],Oakland,2019-08-23
2428.0,114839952191282620372,0x808f9f4c84445a5d:0xfcb3ac6b18675022,Erick H.V,5,N/A,California,2019-08-23 16:39:40,4.4,Hobee's Restaurant,343,2,Food & Beverage,795,7958.0,['Brunch restaurant' 'Restaurant'],other,2019-08-23
2428.0,114839952191282620372,0x808e34c435dec529:0x484eb2ec5587c5df,Erick H.V,5,N/A,California,2019-08-23 16:47:30,4.3,Jamba Bascom Square,158,1,Food & Beverage,795,8872.0,['Juice shop' 'Restaurant'],San Jose,2019-08-23
2428.0,114839952191282620372,0x808f79d05e2f9d09:0xb89be320855e2aac,Erick H.V,5,N/A,California,2019-08-23 16:28:37,4.8,Grand Leader Market & Deli,118,1,Food & Beverage,795,12629.0,['Deli' 'Beer store' 'Caterer'],San Mateo,2019-08-23
2428.0,114839952191282620372,0x808f86553fe528e3:0x30eb5f28bcab2946,Erick H.V,5,N/A,California,2019-08-23 16:44:48,4.3,Charlotte's Web Car Detailing,58,1,Service,795,26750.0,['Car detailing service' 'Car wash'],Oakland,2019-08-23
2428.0,114839952191282620372,0x808f779e38f61f75:0x825144b0cb3bc8fe,Erick H.V,5,N/A,California,2019-08-23 16:40:23,4.5,Handcrafted The Shop,47,1,Food & Beverage,795,64785.0,['Barber shop'],other,2019-08-23
2428.0,114839952191282620372,0x808fa2170f28642d:0x66fd7ebf4b2b0bc5,Erick H.V,5,N/A,California,2019-08-23 16:42:46,3.4,Pep Boys,488,1,Retail,795,2562.0,['Tire shop' 'Auto parts store' 'Auto repair shop'],other,2019-08-23
2428.0,114839952191282620372,0x808580a6cc5549b7:0xe982d32266ff82c3,Erick H.V,5,N/A,California,2019-08-23 16:29:24,4.6,SPARC Cannabis Dispensary & Delivery Lower Haight,218,1,Retail,795,11767.0,['Cannabis store' 'Alternative medicine practitioner' 'Herb shop'],San Francisco,2019-08-23
2428.0,114839952191282620372,0x80858085de1e33eb:0x1a31405067f79d69,Erick H.V,5,N/A,California,2019-08-23 16:28:01,4.3,Westfield San Francisco Centre,9998,1,Food & Beverage,795,2.0,['Shopping mall' 'Clothing store' 'Department store'],San Francisco,2019-08-23
2437.0,116679176520246562076,0x808580ec1dcf81a1:0x70ca9224506517aa,maya martín,5,N/A,California,2021-01-12 10:24:12,4.1,Broadway Tunnel West Mini Park,28,1,Nature & Outdoor,694,209918.0,['Park' 'Tourist attraction'],San Francisco,2021-01-12
