gmap_id1,gmap_id2,cosine_top4,rank
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x808f86a45a3d7401:0x50ee9025dc45fa4b,0.9039397868387014,8
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x80dbffeabf4dc2fb:0xec6212cc0e2479ce,0.9024909859852867,9
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x809a5aaaaad6fbb3:0xc73e530595773df9,0.9014200085473215,10
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x808580f346d6eabd:0x8788efd0026df355,0.899187020216689,11
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x8085808c9cf9ac07:0x5137f65cc98bdaf1,0.8976252590289399,12
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x80dcdf2f8122ced7:0x8221f80565a965b3,0.8973806651870477,13
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x80dcde57e6b2bd4f:0xcde7e7436a40131d,0.8969893232927367,14
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x80dc73284a75c897:0x5d280f126bb712f9,0.8967244530733057,15
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x808fc8d6e88e4bb3:0x167e5e3ee03b24e9,0.8964732308563301,16
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x808581c8109a5c2f:0xbbbdf0e6155254df,0.8961653886916936,17
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x80d9535582ed8fab:0xf27f5856eded0090,0.8947215201307537,18
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x808f79aeaefc59d1:0xe025da579edd5a1f,0.8931157616474176,19
0x80c2b55d3832c8f1:0xedc95c55197543b0,0x80c2c647c36efd67:0xc53f5231ed83a07c,0.8909133803162494,20
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x809ac336b757a5d9:0x8d8824f62cb79617,0.9772393643808316,1
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80c34a9b098504e1:0x2922e489574ca6f5,0.9676453677433976,2
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x8085665ebb5ae639:0x7cd92857b0c446f0,0.9622196907868861,3
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dbffd6a74d24ed:0xd95f60f86694dfb9,0.9591644320366012,4
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dcce27eb26f011:0x866f6b7d2e5be7a5,0.9581201756567143,5
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dcb0ba42b41269:0xea684dbdc409262,0.9574795185235941,6
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x808fec098826f14b:0x488fa2d94bbaad01,0.9565719405992877,7
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dc0746308b2857:0x2c65ec9b6f8b7ceb,0.954443026513931,8
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80d954e849604339:0xaf73e9b677f3dc69,0.9543434377478,9
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dcaa3ea0eac899:0x6548bc604a150b5c,0.9539389532130835,10
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x808f911c23fc40a3:0xc69f9415124d54c3,0.9532772919730239,11
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dcae3df0b13c8d:0x18d37b64ed43099b,0.9522516495448895,12
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x808328bf0c9f4781:0x98db9bfaecb6b69c,0.9511231415010563,13
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80946f5015ea728b:0xa9a4ee4d16dad026,0.9509481728177387,14
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x809ae7f9dca98331:0xabd3f70e651aff4a,0.9505870774040711,15
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dc735b0e021679:0x86970d1b99ed27fb,0.9496880560996148,16
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80d95825767feffd:0x9128f1cbf9c2d015,0.9495567869891697,17
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80d9581f3a93e7e7:0x104432f39dfeae6,0.9490143009930664,18
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80dafbeb644242cd:0xd3a7f71b45fcdc4,0.9489111233732531,19
0x80c2b55d7668b4c7:0x87f1438268ac183d,0x80c2c9e6aaaaaaab:0x37625e8cd561b5fa,0.9486228586119106,20
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c335615910b605:0x11092c9195d66322,0.9334462860266699,1
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80dcb74110c8eb3b:0x19122a83815bb538,0.920176676662946,2
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80dcab7befb50901:0x9987530a24ab5111,0.9184252589475983,3
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80d9580045f00001:0x6fabdf058d9d955,0.916147517406509,4
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x809ada3b9aea15f9:0xce0be37a49cecb40,0.9126782147337109,5
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2b901fff84d57:0x589723a60d75a4bf,0.9121515291352377,6
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x809ad0c3c9b47ee5:0x41ee1a3dd52e3ae7,0.9114677392055135,7
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x809ada563e42bc55:0x4d9794002495ed25,0.9102263171717045,8
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2b84f82f80a43:0x975f0cdceae53e8e,0.9101158746685054,9
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80dce8f222e70eb5:0x7a1438047cb3666d,0.9086261417352599,10
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2c0af1990239d:0x9095e10852602054,0.9081464775972429,11
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80dd2adbde3e3597:0x2fe95645c0eb432e,0.908031154434112,12
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c34d494fd68c5f:0x5f86effac571d31d,0.9075509868437805,13
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80851423db9c0103:0x28bcf2f043255c3c,0.9073881120536464,14
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x809ada2356fa2cd5:0xd257c6a241cc5bb6,0.9073867678722658,15
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x808fec074a52c097:0x7d0054088ea2da8b,0.9070207913573655,16
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2cd7f2d22f91b:0xf42cfcf3c8253213,0.9053069209864195,17
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2c7867922c4e3:0x251a07e00238ddd0,0.9045354350748749,18
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2b55b63ba888b:0x7e918c7b692d92c0,0.9044643464429106,19
0x80c2b5856bfc5f71:0x4fd7340e59f3a03c,0x80c2c35f7d2134cf:0x2df0937f7cfe0090,0.9041859841863806,20
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80dbff942204d48b:0x8d16a887f2702d3f,0.9286157194131998,1
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80dbff9b04a878a3:0xeccacb512a8c7b84,0.9216936088547629,2
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80dbff940c0fc627:0x1023e5e70149c37c,0.921090474160904,3
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2c647c36efd67:0xc53f5231ed83a07c,0.9204023743410645,4
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2bf2ab548da49:0xb5e3296938e1d959,0.9184269971773256,5
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2c638714c1d43:0xe4d682ad07de14b0,0.9079822356377698,6
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80dcdef345109e17:0x7949b721e679ff7a,0.90791868259793,7
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80d954a8154e985d:0xac3ff58a8bb8b8a8,0.9078006667819056,8
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80dbffea82f397e9:0xf026a1068378b728,0.9071314849471381,9
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2c79f65c05a3f:0x36ae812febfdc501,0.9033004645172057,10
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80d954b2667119f1:0xe21b3dd670f24e93,0.8999411082884936,11
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2c73fa9f6c741:0x77538dc1124a61e,0.8992996200202555,12
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2bbbd330062c9:0xc51afbd304151d0a,0.8983093324591155,13
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x808580b8ce6128d3:0x9335b3e8ce6769fb,0.8981707490602776,14
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2b8830c8a9799:0xb29b3a9fdd44094f,0.896860690373082,15
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2ba3f1475b80f:0x768395e5530e3763,0.8968388483380707,16
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2c65679039765:0x9d4c9f7554c421a9,0.8961664965406315,17
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80c2c79b97e473bf:0xc25a428b38da2b88,0.894720931893401,18
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x808580b8d2d7d3b9:0xf378d114a96c3e38,0.894153049699654,19
0x80c2b59d79dc3509:0x1edfbd8cb3e64276,0x80857ea1344c98af:0x314b749bfb2469c6,0.8938337891185227,20
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80dd4aa09ae9a2bb:0x81bd50ba72d68923,0.9322725750537864,1
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2cbecd71b6193:0x13d7f6f3ef2bea38,0.9322243126583857,2
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2d7019baa603b:0x9f7f97a0c8ae45c1,0.9314003549023757,3
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2ccd8626c04bb:0x6142bd4755a4ebb,0.9264522141102367,4
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c34d8343713ad5:0xcdb480d2a80b9561,0.9252869312343929,5
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80dd313f77f97221:0x352d69a460f426dc,0.9229199109995088,6
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2c99e2e017971:0xeb60b205b61123ab,0.922446425353525,7
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80dd347c9e86b1f7:0x6f8b5372d5a8ef00,0.919173414514378,8
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2b446e52a4121:0x9dc1cba0a9e1f8b,0.9159635544687625,9
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2cb7d4684ac3f:0x527d7acc9b78dce3,0.9151795747065936,10
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2c5bf047cb877:0x90966cdd33506d65,0.9149521724438713,11
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c25adcb664406d:0x458476d4eacd3125,0.9115073744884333,12
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2c8febccad84b:0x65c5f0041a9d2cc0,0.911491362485776,13
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80dd28800d0dabf7:0x339cdb67f5d0980e,0.910980563278261,14
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80dd33c9cf3a330f:0x6b8434ee657b67be,0.9100800084025693,15
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x808f7c5a2ce38f19:0xf2729137f08b75c,0.9085140151069213,16
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2c92648023aaf:0xe5d3ff9220f78d67,0.9074509474907142,17
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c2c60e2be0e1c1:0x86c2791bf3af510d,0.9073225079024404,18
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80c29108db49af71:0x37504f0a11a2312a,0.9065455456697114,19
0x80c2b5b8856b53d3:0x2c6d7f32d616db6f,0x80dcd73204735edb:0x88b9fb83c306e9c2,0.9061898475629885,20
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2b6885bef48bf:0x6c9b8e309a757b63,0.9476451867425294,1
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80dd2a0658aab0d7:0x4421a513311802b3,0.9354095023536828,2
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2cf70491de0fd:0x297fed640d4d4b09,0.9353500633332852,3
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2cb86d430d125:0x9a741db4ed27f3dd,0.9322974414188606,4
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c32a0632d61507:0x84835315b7aa83c,0.9322236454024864,5
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x809ad757c81dbc4b:0x86ae1650b7bdd063,0.9307383730567541,6
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c32d91fe0a7941:0x444eeb51d6793e82,0.9263471710381377,7
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c35302b0cb3cf3:0xfba7aa498528afbd,0.9254303361207916,8
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2c0e51af42f81:0xac8f05f393a17208,0.925370709704424,9
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2c93f62ffa8b5:0xe9fd1543e02629f6,0.9244609002572785,10
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2c7d40e5e589f:0xc53bfad8eb7cd7d6,0.9233426092272302,11
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2b6e173bd8acb:0xf73e1ddde8e6975b,0.9222799476517971,12
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80d94d326e13b4d7:0xe670dc86d6d2d2f7,0.9214570670467237,13
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80dcd9d65bb70637:0x2e600dff6de185e0,0.9197324423162292,14
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80dcd90b6f026955:0xc76fceb7cf114223,0.9193913062860297,15
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80dc0c422d86fd41:0x56738be51e31f070,0.9190359248523589,16
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c2c790b7d6456f:0x2efed3dcf9f07792,0.9189298159004288,17
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80c34cb931759479:0x619f865847b27ce2,0.9188476531959806,18
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x808fa3abf33e5dd5:0x5f90a203de4efd28,0.9180954473936448,19
0x80c2b5e8a9a6f8b7:0xa23dcf71ca81b6e0,0x80ec6c77df86712f:0x4280f819cec955ea,0.9170667035094622,20
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c25b1dc754c85f:0xb93eec6a726f759,0.9437542543609959,1
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dcaa50666cda2f:0xca7e8bb8d0f08f7e,0.931733903094853,2
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dafde466c3f2b3:0xb74a38dda3eb6d72,0.9299768352808683,3
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x809aded4870ae793:0x56463257fbd9a87c,0.9299619268599123,4
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dd32f142b8252b:0x1af197c9399f5231,0.929031216028887,5
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c259a297f0ba85:0xe2fe8006ee8d38f0,0.9268812733578385,6
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c2b361b262fb51:0x74600a99ee091bc,0.9266031274938784,7
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c2b0cda5e63a73:0x6a8acf7bc7bfedd8,0.9260228084402073,8
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x8094662372a1b56b:0x70e3220056afdf2c,0.9242736505130641,9
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dd4b2cac3683a7:0xf986d37cb467b124,0.9237802037638345,10
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c36615e76b3b0d:0x1b0b47b6f32a364c,0.9226033331495487,11
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dcac8fcb661523:0x3ced39946cfd5dfd,0.9223941998147197,12
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dcd8066bc4ffad:0x659d63c3575d5279,0.9221657358381947,13
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c2d17cde62d53f:0x9bf244fce290e5e1,0.9217038850319261,14
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c354e5f7ee6af5:0xdbe36f175b549c82,0.9208502126232005,15
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80c365ce06b9fedf:0xc9cf28ab81d36962,0.9204008325942706,16
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80d954a097e212eb:0x825a6f560bf5b40b,0.9200274834176675,17
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80db7e383679819d:0xb4d3b20835943c8e,0.9194306600720772,18
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80ea6ab6cb9ee49f:0x4db57dab0eefb46,0.9190259204526874,19
0x80c2b685bde1cfd7:0x388dd48cc2373bc8,0x80dcdf2c690268bb:0x5348fd054449853c,0.9188105152732429,20
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x808f9d88cd4a98a5:0x959b02eabbd0dec8,0.9713643616957027,1
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80c2b6d46c9f6311:0xaaa7d114856cf27e,0.970629717053368,2
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80c2c7b244c27dfd:0x51855c5950383d45,0.9691145290159059,3
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80deab3fa3533567:0xc3004e4dd6672cfc,0.9686155802167694,4
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80deab0d565c0a07:0xe805261dfa3cfb15,0.967482625179537,5
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80857f26fe5f5fdd:0xbf5a561eb46d7a98,0.9672309851647566,6
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x808f79b5804436eb:0x2066939ea4d49b5a,0.9658131396737198,7
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80dcd794d7db6a47:0xb5a3a4591cf7fae0,0.964145228282256,8
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80dcd7dddcf58695:0xb22b24c611781348,0.9636201728717085,9
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80c2c7b4a08146a5:0x1f204b38fe4de173,0.963401992666153,10
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80c2b136c5b202ab:0x999671e8c192cf29,0.963367633742697,11
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x808f9d8f04376b49:0x861482b572ee8a4c,0.9627010635930076,12
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0.9611571168204632,13
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x808f98ad957ec05d:0xd259148fd7fbbe99,0.9608668385722896,14
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80c2b12ae53c5d3f:0x9c3589c1951fc19f,0.9607048484442848,15
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x808fccbb23631527:0xfad2b62f7007863d,0.9603971390565291,16
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x808580858a853597:0xf36fa59e8a02cca4,0.9600596495468613,17
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x8085808b287f3b3b:0xa49802f84f7ddb35,0.9598380694120118,18
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80dd31343428b897:0xde7b4bb1702a1074,0.9596389319582431,19
0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0x80deaae59f59ca53:0x349d923d936894fb,0.9595525610021363,20
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80c2b6d6f0f8d99b:0x2e42619821fb8a5b,0.981639011684976,1
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x808f77c87ff86f85:0xffffcdd47141a784,0.970319453998603,2
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80deaae578584cab:0xf4dcdf7da91a38c6,0.9677504774240976,3
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80dcd7dd0ad2bf23:0xd8d29eb68950f555,0.965641772681976,4
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80c2b6dd0b0ec81f:0xa3499ea795552b53,0.9649614635131167,5
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80c2b6dcdd337f09:0x927d65b069cb4fc8,0.9638368102772156,6
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80dcd7fb18361c55:0xb72f878c191e9c04,0.9610750542786315,7
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80d9552208b04bb3:0x5e1a4e87af6e69f6,0.9592882565829137,8
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80c2b12ace3ee7e7:0x8eefb1b9c37cf0d0,0.9585620075572051,9
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80dcd7d2492878db:0xca0cc5aeeb45ba87,0.9583236891450344,10
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80deab4001579dcf:0x4739eb75b8317ce9,0.9575510556712954,11
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80c2c7b244c27dfd:0x51855c5950383d45,0.9569314556051379,12
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80d9535bff3b4c8d:0xc3e16bdc6ebea88a,0.9561396980210843,13
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80d954a819509a71:0xff5335f61fb7c8b9,0.9559114418438766,14
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80dcd7e754a8a801:0x91022d4f07e04fad,0.9533813541467391,15
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x808fbb307f6fef21:0xf7bdf2ddf43b6d2f,0.9532404146677087,16
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x808f77c80de7febf:0xb44e3327d29e724d,0.9532399502466048,17
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80900cfec478f0c3:0x5479ae628549386e,0.9525772501941562,18
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x80dd363731059987:0x7accd120d07a52e8,0.9524370299213528,19
0x80c2b6d4e2d10a59:0x8fc3dc08704b5f1d,0x809ad0d63679cfff:0x8217fe79d648bcbe,0.9523605304398894,20
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x808f79b5804436eb:0x2066939ea4d49b5a,0.9637707900593208,1
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80c2b6d0ab867dfd:0x677d718bedcbed3f,0.9611571168204632,2
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80deaba6ac718717:0x44d716d7abacfb55,0.9571465244484093,3
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80ea420a91940997:0x5c6c1164985b02a8,0.9568453667564957,4
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80deab0d565c0a07:0xe805261dfa3cfb15,0.9568035546693027,5
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80deaa0cf3590d41:0xb15c90b9eb823911,0.9567568395284095,6
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x808f98ad957ec05d:0xd259148fd7fbbe99,0.9561015097642693,7
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x8085809faecd5551:0x1d13508e5817c2a,0.9559446771743422,8
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80c2b13571143473:0x91d8461794b5749b,0.9556066180371068,9
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80858064c44e8c67:0x6a48379f9c2cf95e,0.955597741263526,10
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80deaad361639ea3:0xb7557eec85205722,0.9555031872545088,11
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80c2b6d46c9f6311:0xaaa7d114856cf27e,0.9553523288397876,12
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x8085808e30d1732b:0x3a2a4b3433526e60,0.9535521070067772,13
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80deaae59f59ca53:0x349d923d936894fb,0.9533415026877677,14
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x808de423b8d68d89:0x8d6d838bb9a9c2cd,0.9533403560419001,15
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80dd31308598dfb7:0x161611a6c797ed4f,0.9524588044830946,16
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x8085808c561d773d:0xb7afe5bc9f50d89c,0.9524437807440638,17
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x8085808fc978bf19:0x8a65ef77aa5aac7,0.9520850844505576,18
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x808e31d4b51ac39b:0xba75c2d0de62f6f9,0.951968128936995,19
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,0x80c2b6e625ebbda1:0xfb510eaba549ab14,0.9517932988979274,20
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b6d687c00829:0xf0f8faabb8106e8e,0.9795517517411403,1
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b723fa91f82d:0x53519a7f79fab39a,0.977717104761378,2
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2c0fa55555555:0xc7b754ad1f64af24,0.977019700900114,3
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b725de7a856b:0xf544382f6421da7,0.976339591218196,4
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b6db75ecab4b:0x276d096ba88a170f,0.9713493376924827,5
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b72718c66863:0xbf67eabfe437dcdd,0.9691563854593792,6
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x808f782b5d839c71:0x90fa4ea377d36330,0.9653106158507485,7
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b6d64186aae7:0xdedd6e5a4e1e39fb,0.9651544723348598,8
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x14e1a36751dfaab7:0xfc762877175f54b9,0.964424571681834,9
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80deab3fb1732857:0x904d55a404334f60,0.9643379982210811,10
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x808580873ead7ce1:0x321cfe10df42c7a1,0.9641875494461298,11
0x80c2b6d6f3e4ea25:0x3f13fe017af0899a,0x80c2b7291c491fb3:0x4342623703041986,0.9625186008066605,12
